OID_,SiteID,Agnc_ID,SourcNm,Wtrbdy_n,Verified,Comments,DM_Notes,Region,dist_coast_km,NHDPlusID,SourceFC,GridCode,AreaSqKm,VPUID,cat_ID,cat_ID_txt,cat_ID_con,catID,MERGE_SRC,site_max_acc,site_acc_sqKm,Area_km2,AreaSqKm_1,ArbolateSu,PathLength,StartFlag,TerminalPa,USContArea,DSContArea,LINKNO,DOUTEND,DOUTSTART,area_diff,str_slope,str_ord,ds_dist_outlet,str_slope_dg,lat,lon,sp_ls,AWC_CODE,sa_sp_hab,sa_sp_count,ts_id_dm,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90,cat_elev_COUNT,cat_elev_AREA,cat_elev_MIN,cat_elev_MAX,cat_elev_RANGE,cat_elev_MEAN,cat_elev_STD,cat_elev_SUM,cat_elev_VARIETY,cat_elev_MAJORITY,cat_elev_MINORITY,cat_elev_MEDIAN,cat_elev_PCT90,wtd_elev_COUNT,wtd_elev_AREA,wtd_elev_MIN,wtd_elev_MAX,wtd_elev_RANGE,wtd_elev_MEAN,wtd_elev_STD,wtd_elev_SUM,wtd_elev_VARIETY,wtd_elev_MAJORITY,wtd_elev_MINORITY,wtd_elev_MEDIAN,wtd_elev_PCT90,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,non_north_area,north_area,wtd_north_per,non_wetland_area,wetland_area,wtd_wet_per,wtd_lake_area_sqm,wtd_lake_per,wtd_glacier_area_sqm,wtd_glacier_per,wtd_lcld_mn_2001,wtd_lcld_mn_2002,wtd_lcld_mn_2003,wtd_lcld_mn_2004,wtd_lcld_mn_2005,wtd_lcld_mn_2006,wtd_lcld_mn_2007,wtd_lcld_mn_2008,wtd_lcld_mn_2009,wtd_lcld_mn_2010,wtd_lcld_mn_2011,wtd_lcld_mn_2012,wtd_lcld_mn_2013,wtd_lcld_mn_2014,wtd_lcld_mn_2015,wtd_lcld_mn_2016,wtd_lcld_mn_2017,wtd_lcld_mn_2018,wtd_lcld_mn_2019
317,15302250, ,USGS,NF KOKTULI R NR ILIAMNA AK,1,looks good; can't confirm stream name,Moved to polyline,Bristol_Bay,103.183811947076649,,,105844,,,4105844.000000000000000,4105844,Bristol_Bay_4105844,4105844,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,2684058,268.405799999999999,268.562099999999987,,,,,,268310704.000000000000000,268562112.000000000000000,105844,327108.400000000023283,328321.200000000011642,0.156299999999987,0.002475330046000,5,327.108400000000017,0.141825674870657,59.842523120000003,-155.718295719999986,"CO_s, K_s, CO_r, S_s, CH_s, K_r, S_r",325-30-10100-2202-3080-4083,1,4,usgs_15302250,2515.000000000000000,251500.000000000000000,0.000004931837339,9.376118659973145,9.376113728135806,1.268560408191546,1.647873642800498,3190.429426601738214,0.000005090274954,3.435379791259765,2515.000000000000000,251500.000000000000000,189,194,5,191.813518886679532,1.238151054973408,482411.000000000000000,6,192,189,192,193,2685621.000000000000000,268562100.000000000000000,189,931,742,389.835196031009957,109.661001712225513,1046949589.000000000000000,743,333,919,371,539,2685621.000000000000000,268562100.000000000000000,0.000004931837339,64.676727294921875,64.676722363084536,5.727735521609221,5.039718872887211,15382526.799279676750302,4.764895915985107,11.611299514770508,222950200.000000000000000,45611900.000000000000000,16.983744000000002,267559500.000000000000000,1002600.000000000000000,0.373321470000000,4368098.295690665021539,1.626476072271800,,,502.413184772516274,492.582172701949901,432.048282265552416,484.134633240483197,487.735376044568284,498.674094707520737,471.825441039925693,501.044568245125731,491.360259981429977,490.356545961002780,487.050139275766583,499.276694521819707,500.989786443825039,416.192200557103376,442.917363045496870,465.573816155989277,474.045496750232303,485.933147632311773,480.205199628598109
318,15302300, ,USGS,MULCHATNA R AB STUYAHOK R NR NEW STUYAHOK AK,1,looks good,Moved to polyline,Bristol_Bay,104.713848820059340,,,107464,,,4107464.000000000000000,4107464,Bristol_Bay_4107464,4107464,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,93988168,9398.816800000000512,9400.306500000000597,,,,,,9398671360.000000000000000,9399003136.000000000000000,107464,233407.500000000000000,235082.799999999988358,1.489700000000084,0.000000000000000,8,233.407499999999999,0.000000000000000,59.837439709999998,-156.693106080000007,"AC_p, CO_s, P_s, W_p, K_s, CO_r, S_s, CH_s, K_r, S_r",325-30-10100-2202,1,5,usgs_15302300,3544.000000000000000,354400.000000000000000,0.000001736995955,15.001011848449707,15.001010111453752,1.520740047454290,2.688344121802252,5389.502728178003053,0.000001837040259,4.043476915359497,3544.000000000000000,354400.000000000000000,68,78,10,69.522573363431221,2.276102301039768,246388.000000000000000,11,68,78,69,74,94003065.000000000000000,9400306500.000000000000000,68,2492,2424,430.302375055532536,312.733868869028527,40449742132.000000000000000,2416,267,2472,345,815,94003065.000000000000000,9400306500.000000000000000,0.000001726825190,81.108192443847656,81.108190717022467,7.103254483528525,9.007540115067014,667727692.926673412322998,3.435442686080933,19.855836486816457,7591603400.000000000000000,1808703100.000000000000000,19.240894000000001,9127805700.000000000000000,272500800.000000000000000,2.898850200000000,195609062.216766476631165,2.080879620433296,56038801.164083920419216,0.596138021287752,496.983108289848872,490.933068954352962,435.511759299307300,480.164407603412428,484.793117419842815,495.488398415392339,468.830318203844286,492.157934353073813,484.809554638397231,484.680644639682100,486.306151606642914,493.084603371209937,495.614285714284676,436.576164487193807,445.037190082645679,460.617226041244464,476.561369404395009,486.611353476598879,480.081218959188334
319,15302320, ,USGS,STUYAHOK R NR NEW STUYAHOK AK,1,looks good,Moved to polyline,Bristol_Bay,101.898445207569196,,,105204,,,4105204.000000000000000,4105204,Bristol_Bay_4105204,4105204,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,6927730,692.773000000000025,692.791200000000003,,,,,,691780416.000000000000000,692791168.000000000000000,105204,237925.600000000005821,239448.899999999994179,0.018199999999979,0.001969303868000,6,237.925600000000003,0.112832654354396,59.808888119999999,-156.666623869999995,"CO_s, P_s, K_s, CO_r, S_s, CH_s, K_r, AC_p",325-30-10100-2202-3044,1,5,usgs_15302320,10109.000000000000000,1010900.000000000000000,0.000001964516969,3.436054468154907,3.436052503637939,0.356478234814170,0.935165515776018,3603.638475736445798,0.000002022053650,2.416138887405396,10109.000000000000000,1010900.000000000000000,75,79,4,76.862597685231179,1.179596555987774,777004.000000000000000,5,76,75,77,79,6927912.000000000000000,692791200.000000000000000,75,746,671,220.002009696428217,89.000817207483010,1524154563.000000000000000,672,172,727,197,338,6927912.000000000000000,692791200.000000000000000,0.000001964516969,48.844379425048828,48.844377460531859,3.842514102023738,4.867332032666964,26620599.557579480111599,2.851705312728882,9.720605850219727,570932600.000000000000000,121858600.000000000000000,17.589514000000001,672662700.000000000000000,20128500.000000000000000,2.905420800000000,12083713.548800226300955,1.744207136118390,,,493.591681735985446,492.384810126582011,395.602103735945036,477.904710144927378,482.111513396089265,494.918204849800702,473.501627486437599,492.696673897324843,488.215785662563349,490.063336952587520,479.455499276410819,497.813743218806280,493.850886717336380,401.766666666666652,425.741853729181230,427.997103548153802,473.825190010857455,479.352643012310011,465.353857298080186
320,15302812, ,USGS,KOKWOK R 22 MI AB NUSHAGAK R NR EKWOK AK,1,looks good,Moved to polyline,Bristol_Bay,45.446911871250776,,,86815,,,4086815.000000000000000,4086815,Bristol_Bay_4086815,4086815,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,15271458,1527.145800000000008,1528.377500000000055,,,,,,1527020672.000000000000000,1528377472.000000000000000,86815,162177.399999999994179,164839.500000000000000,1.231700000000046,0.000000000000000,7,162.177400000000006,0.000000000000000,59.414609499999997,-157.797632179999994,"CO_s, P_s, K_s, S_s, CH_s, AC_p",325-30-10100-2129,1,5,usgs_15302812,13569.000000000000000,1356900.000000000000000,0.000000637558742,11.965145111083984,11.965144473525243,1.508259156788911,2.106438586870950,20465.568498468728649,0.000000847135311,4.101107597351074,13569.000000000000000,1356900.000000000000000,26,41,15,29.672636155943714,2.241151808139763,402628.000000000000000,16,29,41,29,32,15283775.000000000000000,1528377500.000000000000000,26,706,680,112.171386519365115,74.184755491713531,1714402233.000000000000000,681,48,702,93,194,15283775.000000000000000,1528377500.000000000000000,0.000000618838101,52.395858764648438,52.395858145810337,2.792562303836321,3.730511282984938,42680893.925315961241722,2.443298339843750,6.390615463256836,1293981400.000000000000000,234396100.000000000000000,15.336270000000001,1384033700.000000000000000,144343800.000000000000000,9.444250000000000,39295429.990584120154381,2.571055252421873,,,497.840296052631004,499.157920710643452,434.545154366848010,481.162825156403812,492.462171052631845,501.837917970679314,480.573238973008301,499.947143795140221,496.394935876356044,494.181788297174194,488.061975998684943,501.465230971559492,505.229451490692895,473.246830232175114,445.357766430571303,457.621728395060018,471.903146104428913,477.784445905953021,480.227048371175158
321,580223156504200, ,fwsAlaskaWRD,Egegik River,1,looks good; near lake,Moved to polyline; 150 meters from Lake Outlet,Bristol_Bay,36.277834303441793,,,23044,,,1023044.000000000000000,1023044,Bristol_Bay_1023044,1023044,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,32646988,3264.698800000000119,3265.269299999999930,,,,,,3264628736.000000000000000,3265159936.000000000000000,23044,47096.800000000002910,48414.800000000002910,0.570499999999811,0.000758660969000,7,47.096800000000002,0.043468063265420,58.039822530000002,-156.845453420000013,"CH_p, CO_p, P_s, DV_p, K_s, S_s",322-10-10080,1,3,fws_580223156504200,5412.000000000000000,541200.000000000000000,0.000000077757313,18.677021026611328,18.677020948854015,3.151370528304021,3.156225550593589,17055.217299181364069,2.871027231216431,7.380680894851685,5412.000000000000000,541200.000000000000000,3,28,25,12.713414634146400,7.009608363138066,68805.000000000000000,26,4,28,13,23,32652693.000000000000000,3265269300.000000000000000,3,1843,1840,131.829199080155803,204.262028814925515,4304578366.000000000000000,1841,4,1842,36,390,32652693.000000000000000,3265269300.000000000000000,0.000000001890819,78.008560180664062,78.008560178773237,6.331343413544788,9.323982680322509,206735412.760049998760223,2.441928625106812,20.006885528564453,2810795900.000000000000000,454473400.000000000000000,13.918405000000000,3208126900.000000000000000,57142400.000000000000000,1.750005700000000,1219233511.514611482620239,37.339447362415449,8152617.825229487381876,0.249676736471001,470.314575645757714,474.182815356489641,427.952494376074355,473.240414915965459,439.591258278146256,493.281217208815463,468.669087136930159,482.909079218106058,486.362894736842293,487.520611874513463,454.132339479535176,493.551272066459092,483.581654017272569,420.641709810168379,429.474189675870889,423.091984231274125,466.553896961691123,466.233995004600445,442.098832581587146
322,AKBB-011,AKBB-011,uaaAKNHP,Victoria Creek,1,looks good,Moved to polyline,Bristol_Bay,107.385248788191547,,,54120,,,4054120.000000000000000,4054120,Bristol_Bay_4054120,4054120,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,258389,25.838899999999999,25.876899999999999,,,,,,25387200.000000000000000,25876900.000000000000000,54120,446744.599999999976717,447985.000000000000000,0.038000000000000,0.017744403093000,3,446.744599999999991,1.016572722167366,60.689588620000002,-154.863252509999995,CO_r,325-30-10100-2202-3590-4210,2,0,accs_akbb-011,4899.000000000000000,489900.000000000000000,0.000010443936844,33.717643737792969,33.717633293856125,10.815136132288483,7.394021602253519,52983.351912081277987,10.095396995544434,21.024137115478513,4899.000000000000000,489900.000000000000000,401,466,65,441.057971014492864,16.838967726529404,2160743.000000000000000,66,456,401,445,461,258769.000000000000000,25876900.000000000000000,401,682,281,553.868376814845760,59.256078040156645,143323966.000000000000000,282,606,401,560,622,258769.000000000000000,25876900.000000000000000,0.000010443936844,37.575031280517578,37.575020836580734,5.169357609677538,4.153091200401780,1337669.499298647046089,4.044776916503906,10.203183555603026,20631400.000000000000000,5245500.000000000000000,20.270975000000000,25876900.000000000000000,0.000000000000000,0.000000000000000,233999.110318797349464,0.904277986616625,,,498.628571428571490,487.371428571428396,441.504761904761949,482.819047619047637,485.190476190476375,495.438095238095286,461.238095238095298,494.952380952380963,478.380952380952465,483.704761904761824,489.000000000000114,490.342857142856985,491.504761904761949,410.342857142857099,450.895238095238142,472.590476190476011,477.647619047619003,491.819047619047581,484.219047619047672
323,AKBB-020,AKBB-020,uaaAKNHP,Little Mulchatna River,1,looks good,Moved to polyline,Bristol_Bay,75.219725973954468,,,84351,,,4084351.000000000000000,4084351,Bristol_Bay_4084351,4084351,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,727260,72.725999999999999,73.278400000000005,,,,,,72193800.000000000000000,73278400.000000000000000,84351,466670.799999999988358,467977.000000000000000,0.552400000000006,0.004595287567000,5,466.670799999999986,0.263288729988259,60.495605240000003,-154.386886650000008,"CO_s, K_s, CO_r, S_s, CH_s",325-30-10100-2202-3510-4136,1,4,accs_akbb-020,10848.000000000000000,1084800.000000000000000,0.000012757908735,51.407249450683594,51.407236692774859,21.856889131047033,14.547551334292159,237103.533293598215096,24.699369430541992,38.148553848266602,10848.000000000000000,1084800.000000000000000,492,1071,579,662.061946902655563,180.828936293197614,7182048.000000000000000,580,502,492,576,957,732784.000000000000000,73278400.000000000000000,492,1167,675,650.888145756459153,132.999723881393635,476960419.000000000000000,673,501,492,608,855,732784.000000000000000,73278400.000000000000000,0.000012757908735,52.772777557373047,52.772764799464312,12.368600985531733,10.649005473540885,9063512.904581885784864,8.737500190734863,30.261981391906737,55886100.000000000000000,17392300.000000000000000,23.734552000000001,73200300.000000000000000,78100.000000000000000,0.106579840000000,2646623.798302057199180,3.611737972311155,,,504.367272727272621,499.616541353383070,475.170454545454447,484.724528301886778,491.622641509434061,500.115241635687539,473.886446886447004,500.853479853479882,489.067164179104509,489.451492537313413,495.204460966542797,501.088560885608615,501.901515151515071,472.105660377358561,481.680451127819595,483.973584905660402,480.057034220532444,496.671586715867193,488.419475655430745
324,AKBB-028,AKBB-028,uaaAKNHP,Unnamed Tributary Koksetna River,1,looks good; can't confirm stream name,Moved to polyline,Bristol_Bay,106.242309014814680,,,70402,,,2070402.000000000000000,2070402,Bristol_Bay_2070402,2070402,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,171020,17.102000000000000,17.841300000000000,,,,,,16184000.000000000000000,17841300.000000000000000,70402,336552.200000000011642,339736.000000000000000,0.739300000000000,0.019169107427000,3,336.552200000000028,1.098174455996839,60.263588310000003,-155.141833520000006,,,,,accs_akbb-028,16575.000000000000000,1657500.000000000000000,0.000005657588190,28.688705444335938,28.688699786747748,3.746875534896181,3.061826394220093,62104.461990904201230,3.367991209030151,6.634216213226319,16575.000000000000000,1657500.000000000000000,217,321,104,275.330135746606629,16.580068532144065,4563597.000000000000000,105,279,321,279,290,178413.000000000000000,17841300.000000000000000,217,841,624,446.243037222626299,147.035931713207759,79615559.000000000000000,624,290,833,406,673,178413.000000000000000,17841300.000000000000000,0.000005657588190,42.776390075683594,42.776384418095404,11.757273950647244,8.503878781330053,2097650.517356826923788,9.748933792114258,24.809774398803711,9799500.000000000000000,8041800.000000000000000,45.074069999999999,17686500.000000000000000,154800.000000000000000,0.867649800000000,141279.653537705424242,0.791868605638072,,,508.833333333333428,499.430555555555486,471.388888888888857,490.416666666666799,489.027777777777828,500.666666666666515,496.458333333333371,506.708333333333371,494.777777777777715,493.069444444444457,494.444444444444343,501.000000000000114,505.444444444444400,466.416666666666742,476.638888888888914,479.333333333333201,478.750000000000057,491.833333333333201,486.027777777777658
325,AKBB-029,AKBB-029,uaaAKNHP,Kaskanak Creek,1,looks good,Moved to polyline,Bristol_Bay,97.530406098340123,,,68584,,,2068584.000000000000000,2068584,Bristol_Bay_2068584,2068584,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,931952,93.195200000000000,93.536922260999987,,,,,,93095696.000000000000000,93537104.000000000000000,68584,175685.200000000011642,177231.600000000005821,0.341722260999987,0.001939841586000,5,175.685200000000009,0.111144596390073,59.692576539999997,-155.747289499999994,"CO_s, S_p, P_s, K_s, CO_r, CH_s, AC_p",324-10-10150-2131,1,4,accs_akbb-029,4414.000000000000000,441400.000000000000000,0.000002418363920,15.614155769348145,15.614153350984225,0.969113233412567,1.773656868572839,4277.665812283072228,0.000002526310709,2.873044490814209,4414.000000000000000,441400.000000000000000,92,109,17,95.542591753511573,1.704061936771776,421725.000000000000000,18,96,109,96,96,935369.000000000000000,93536900.000000000000000,92,325,233,169.309042741420797,47.289987406074211,158366430.000000000000000,234,110,325,166,229,935369.000000000000000,93536900.000000000000000,0.000002418363920,45.615390777587891,45.615388359223971,3.681759694525537,3.930228526683468,3443803.883708657231182,2.873052835464478,8.738618850708008,81949300.000000000000000,11587600.000000000000000,12.388266000000000,93209300.000000000000000,327600.000000000000000,0.350236120000000,4176601.860260151792318,4.465190599928021,,,486.428954423592756,482.820375335120218,383.651474530831138,475.887399463806673,468.345844504021500,490.879356568364926,456.991957104557969,487.053619302949073,485.635388739946450,477.431635388739778,475.906166219839065,497.546916890080581,482.249329758712918,396.844504021447619,413.262734584450186,424.954423592493526,466.788203753351127,470.281501340482009,449.072386058981238
326,AKBB-040,AKBB-040,uaaAKNHP,Chilchitna River,1,looks good,Moved to polyline,Bristol_Bay,118.097293137337459,,,95301,,,4095301.000000000000000,4095301,Bristol_Bay_4095301,4095301,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,1863961,186.396099999999990,186.547899999999998,,,,,,186077696.000000000000000,186547904.000000000000000,95301,408244.299999999988358,408707.400000000023283,0.151800000000009,0.008642244746000,5,408.244300000000010,0.495151822345583,60.442401529999998,-155.207736570000009,"AC_p, CO_s, K_s, CO_r, S_s, CH_s, S_r",325-30-10100-2202-3446,1,4,accs_akbb-040,4707.000000000000000,470700.000000000000000,0.000008314879778,38.848014831542969,38.848006516663190,14.235954738792435,9.448411568010769,67008.638955495989649,13.404110908508301,28.388393020629906,4707.000000000000000,470700.000000000000000,320,559,239,395.377310388782462,59.862394249863229,1861041.000000000000000,240,323,554,393,488,1865479.000000000000000,186547900.000000000000000,320,1154,834,579.746656488777603,154.530514210706144,1081505213.000000000000000,835,495,1132,545,809,1865479.000000000000000,186547900.000000000000000,0.000008314879778,59.969097137451172,59.969088822571393,12.465758214978454,8.971806383838695,23254610.169119790196419,10.128422737121582,25.816336059570311,144767500.000000000000000,41780400.000000000000000,22.396605999999998,185557000.000000000000000,990900.000000000000000,0.531177200000000,347997.678617112862412,0.186546017734380,,,508.593833780160935,495.384718498659709,465.497319034852410,486.463806970509552,490.667560321715712,498.923592493297576,472.247989276139549,507.252010723860508,488.441018766756258,491.620643431635187,493.321715817694326,496.451742627345993,502.953083109919930,467.104557640751125,476.679624664879952,478.418230563002510,479.916890080429312,495.211796246649271,488.943699731903223
