OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,NHDPlusID,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
576,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300005137,Cook_Inlet_75005300005137,75005300005137.000000000000000,75005300005137,75005300005137.000000000000000,62732.669322824585834,74213600.043862685561180,55233600.000000000000000,18981100.000000000000000,25.5759296,576,325.000000000000000,32500.000000000000000,32,83,51,40.759999999999970,11.966527675787335,13247.000000000000000,48,34,51,35,61,32,1934,893.002045416876058,393.557365390691075,0.000000776270042,77.327339172363281,23.767041604873146,14.381715606963818,576,325.000000000000000,32500.000000000000000,0.000000776270042,37.161048889160156,37.161048112890114,9.211250162270622,10.271374306917057,2993.656302737952046,3.435969591140747,26.936188507080079,74083300.000000000000000,131400.000000000000000,0.1770539,27615308.203636836260557,37.210576211523602,147171.307268011965789,0.198307732249923,551.504607577736351,543.867326823398571,546.015942933136103,536.757915884583895,543.131678764447997,542.228270140558038,542.713890913784553,556.216144510459458,532.443544203512488,546.685101469115125,548.092953282829512,550.252326021662952,542.751383486022519,536.234863174005795,540.635950829159469,539.146989747318230,537.696882154067794,539.707295185457383,538.256703860556854
577,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300007345,Cook_Inlet_75005300007345,75005300007345.000000000000000,75005300007345,75005300007345.000000000000000,68252.266618050067336,59696200.082567371428013,51915900.000000000000000,7779900.000000000000000,13.0325756,577,1278.000000000000000,127800.000000000000000,3,35,32,19.805164319248853,9.098250270977573,25311.000000000000000,33,27,35,21,31,3,182,72.409827827084172,38.849233960814686,0.000000055110775,35.414398193359375,3.135568388316377,3.143668150715665,577,1278.000000000000000,127800.000000000000000,0.000000170285048,28.658477783203125,28.658477612918077,6.016210152642537,5.548689916589449,7688.716575077161906,4.043409109115601,15.276599407196038,46657100.000000000000000,13038700.000000000000000,21.8419056,,,1474353.302556410897523,2.469760722654364,491.799471909238093,493.520872845284543,467.851596604120857,479.843700855576287,484.774940558918900,486.971787536069144,471.392964765875490,489.889116814950228,482.295090555044794,482.841970971880983,485.352526414675197,491.919121675727354,496.808507705845898,474.911516183869139,453.422173521743218,462.212432180728513,470.532913731993347,477.546341110650872,477.227537133306384
578,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300030350,Cook_Inlet_75005300030350,75005300030350.000000000000000,75005300030350,75005300030350.000000000000000,72451.723131206759717,59829824.908510833978653,52150600.000000000000000,7679000.000000000000000,12.8347845,578,22158.000000000000000,2215800.000000000000000,201,367,166,292.839651593104804,46.906799335555363,6488741.000000000000000,167,345,201,301,346,201,573,421.997327409841830,55.469804382810693,0.000005138838333,45.444736480712891,5.918733953368603,6.174554637521106,578,22158.000000000000000,2215800.000000000000000,0.000005138838333,45.444736480712891,45.444731341874558,12.859464987747831,9.171156275503986,284940.025198516435921,11.321784496307373,25.852518081665039,55102700.000000000000000,4726900.000000000000000,7.9006042,,,139636.865569954912644,0.233390062203059,527.936501330439796,511.456834075441407,508.068161913165341,503.779326620940253,520.227572973921724,515.904084265986057,500.454667923569161,529.964052910261898,504.983275836706468,513.858036824582314,510.641140839987600,517.632658416568916,520.655962934735044,499.614617179453205,500.775696310853903,496.348541524596726,498.190325524492664,513.809161351570083,514.656140104562041
579,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300029149,Cook_Inlet_75005300029149,75005300029149.000000000000000,75005300029149,75005300029149.000000000000000,355175.545133901352528,893685075.228978991508484,712059000.000000000000000,181615400.000000000000000,20.3223228,579,229.000000000000000,22900.000000000000000,0,5,5,2.414847161572052,2.025589050829731,553.000000000000000,6,0,1,3,5,0,2422,934.646627227983117,598.970838746296408,0.000000000082656,78.275306701660156,18.715509413599879,14.884405305972697,579,229.000000000000000,22900.000000000000000,0.000000000185857,13.312656402587891,13.312656402402034,2.770129656388908,3.044751086187448,634.359691313059784,2.417074680328369,6.766642093658449,828595100.000000000000000,65079300.000000000000000,7.2822161,378069437.140103816986084,42.304548617781862,4452072.466524858027697,0.498170170894278,550.467576052500362,545.470386950105080,540.368403683926431,539.599498203437179,541.869921900948725,542.982640987132982,539.808113041297702,552.765936569500468,528.025050081673498,546.028235169763207,544.142154544629420,548.108958551103228,544.098351421114216,535.596951354362659,531.587711378756921,536.263107253200928,537.564043472015442,539.521386405383510,537.601719124007332
580,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300011447,Cook_Inlet_75005300011447,75005300011447.000000000000000,75005300011447,75005300011447.000000000000000,87434.182333290547831,50596774.897240631282330,41646300.000000000000000,8948200.000000000000000,17.6861115,580,72265.000000000000000,7226500.000000000000000,9,185,176,67.290098941397204,40.155798840605094,4862719.000000000000000,177,44,185,54,132,9,332,209.339436104715418,74.852623513919070,0.000000174369717,54.188114166259766,6.441283416582067,6.655021679232767,580,72265.000000000000000,7226500.000000000000000,0.000000174369717,38.813648223876953,38.813648049507236,4.342367851435329,4.916625605990534,313801.212783974013291,3.005820035934448,10.202288818359374,45906500.000000000000000,4688000.000000000000000,9.2658291,,,1449923.062640477204695,2.865643246205305,502.849369002560593,497.933975036810921,476.123025230014662,487.168839057780644,494.467442113273080,497.707005022363887,475.545582871206022,501.309201462644978,486.673712721052027,494.698237950766043,496.311455769404517,499.398642144893756,507.008500450630038,482.247704790046043,475.666161774571606,475.495161274379541,477.079415746769826,479.176851238772883,487.600800482264560
581,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300008746,Cook_Inlet_75005300008746,75005300008746.000000000000000,75005300008746,75005300008746.000000000000000,93558.817620219037053,114616399.351593226194382,92445900.000000000000000,22171200.000000000000000,19.3437099,581,23057.000000000000000,2305700.000000000000000,4,118,114,60.409550245044883,31.367239283464539,1392863.000000000000000,115,101,116,59,102,4,1436,495.411049485635203,330.573662856420185,0.000000103340746,73.920074462890625,21.266355564858582,15.057031686538904,581,23057.000000000000000,2305700.000000000000000,0.000000103340746,38.174495697021484,38.174495593680739,11.289015703697524,7.630259570594533,260290.835080153803574,9.897440910339355,22.051969146728531,114143500.000000000000000,473600.000000000000000,0.4132019,3837661.262608266901225,3.348265417792434,1349019.678876653313637,1.176986614924491,537.096671271362879,522.230675070018606,516.539251740903524,518.198600383758958,520.047394810038668,522.677238913153815,514.002645271178267,542.615294461055100,495.831309586906968,527.689006967153318,519.336571268836337,532.272838553614406,522.429448682350198,510.158772894470928,506.795786068736106,512.289553344245860,508.399928392096228,519.728575170223735,515.123281123646962
582,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300015680,Cook_Inlet_75005300015680,75005300015680.000000000000000,75005300015680,75005300015680.000000000000000,130301.296567819998018,376973000.155931651592255,313919500.000000000000000,63056900.000000000000000,16.7270145,582,11433.000000000000000,1143300.000000000000000,369,1578,1209,731.368232309980158,338.639878045556713,8361733.000000000000000,1151,373,1014,666,1240,369,2276,1196.905541567061618,374.847366125522456,0.000009346543266,85.696891784667969,24.676726423560737,18.320694901396489,582,11433.000000000000000,1143300.000000000000000,0.000009346543266,61.325019836425781,61.325010489882516,19.745567330963347,12.658132983955475,225751.071294903929811,21.272455215454102,35.312164306640625,376840500.000000000000000,135900.000000000000000,0.0360500,26741754.906554989516735,7.093811730679250,54578.946034323074855,0.014478210909468,538.573774343363425,527.401645654573827,534.209128982990933,517.270447521241636,526.401847385004999,525.470018354918125,518.705126156212827,538.826559305185469,500.501328435141602,524.124348305397007,527.436135189958918,535.451495344689988,527.154566243629233,522.980523717775441,520.066479099974913,530.517838038166360,514.107004336265618,532.504926944034310,523.899506164057016
583,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300010866,Cook_Inlet_75005300010866,75005300010866.000000000000000,75005300010866,75005300010866.000000000000000,50713.518439689578372,33144674.989256054162979,19864800.000000000000000,13280000.000000000000000,40.0666161,583,884.000000000000000,88400.000000000000000,109,126,17,115.243212669683288,3.844063013009056,101875.000000000000000,18,112,109,114,122,109,506,213.687000675820514,92.155753281092132,0.000002665416559,37.917804718017578,5.171953637170786,4.160654024606560,583,884.000000000000000,88400.000000000000000,0.000002665416559,21.891878128051758,21.891875462635198,4.785561249331365,3.723555530857716,4230.436144408926339,3.435992956161499,10.129609489440920,29064300.000000000000000,4080500.000000000000000,12.3111315,,,155970.371519156207796,0.470574448443723,529.896517704140138,511.960391977018276,506.692908088147817,506.469458977247825,523.269034660038642,513.393129540681798,499.672144650141774,529.334559267215923,508.591248099250890,512.277859573753744,511.334346688080529,521.888857377330510,522.011142876981353,500.572138012600192,493.105512780285494,497.504913311373969,495.974269644944798,510.496445898000161,512.641774581066670
584,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300003369,Cook_Inlet_75005300003369,75005300003369.000000000000000,75005300003369,75005300003369.000000000000000,343644.290258533321321,1703688926.604066133499146,1302875000.000000000000000,400814800.000000000000000,23.5262775,584,750.000000000000000,75000.000000000000000,75,83,8,76.201333333333366,2.391261498781655,57151.000000000000000,9,75,76,75,81,73,3458,905.358290810934363,687.342854743242015,0.000001651070647,80.804405212402344,14.921035562866859,13.902210737287117,584,750.000000000000000,75000.000000000000000,0.000001899272434,8.761053085327148,8.761051186054715,0.694961482397280,1.625262737869912,521.221111797960134,0.000001903984980,3.031739997863769,1662973000.000000000000000,40716800.000000000000000,2.3899186,629606044.295307636260986,36.955457916269410,58593619.045222036540508,3.439220513219845,553.314362228276195,543.818740476678499,547.040879099599010,541.159870194288487,546.350039817049264,543.634998223463299,539.398143109597868,556.151836571821946,532.110075572205687,544.126383061365345,542.665832734567971,549.757464499820458,544.488991904044724,540.005380368156807,539.467940549673926,539.107684189295696,534.328900388330112,544.372013796489568,544.662472717765240
585,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300018781,Cook_Inlet_75005300018781,75005300018781.000000000000000,75005300018781,75005300018781.000000000000000,237336.938010352547280,545397675.150711774826050,390081400.000000000000000,155316800.000000000000000,28.4776878,585,9188.000000000000000,918800.000000000000000,73,84,11,77.173487157161489,2.363962252371160,709070.000000000000000,12,75,84,76,80,73,3458,921.029647329244995,742.106503272032796,0.000001770121571,80.804405212402344,14.964015078495979,14.545713225180302,585,9188.000000000000000,918800.000000000000000,0.000001827779670,8.368598937988281,8.368597110208611,0.967500900031307,1.452756510831832,8889.398269487644939,0.000002004382736,3.367462158203125,526161500.000000000000000,19236700.000000000000000,3.5270927,250680978.670030504465103,45.962971624468125,2314045.398988035973161,0.424285893471876,555.070538119208322,546.655289587397988,547.835752770372778,545.466957191794677,550.962861949501530,547.544921958227633,542.621005694827886,557.791646256221725,540.234895937996271,547.580829293228021,547.006946789986500,552.989145984357833,549.071520665473258,543.240351095463438,542.777088687946843,542.996036707595863,540.472511675398437,547.126099442686041,548.540095883182403
586,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300000657,Cook_Inlet_75005300000657,75005300000657.000000000000000,75005300000657,75005300000657.000000000000000,57951.493715816781332,51212400.158719785511494,39787900.000000000000000,11427700.000000000000000,22.3129272,586,759.000000000000000,75900.000000000000000,814,910,96,872.314888010541040,25.011084282312016,662087.000000000000000,97,898,814,875,900,814,3458,1787.923656073541224,559.773046034755225,0.000022003383492,79.050071716308594,30.038038448348033,15.623973081628884,586,759.000000000000000,75900.000000000000000,0.000022919733965,33.441654205322266,33.441631285588301,13.353435861617648,6.932739029869246,10135.257818967795174,12.383401870727539,22.550894165039065,51215600.000000000000000,0.000000000000000,0.0000000,21900584.599890783429146,42.764222204027739,126579.687558889490901,0.247166090959588,556.463374440608277,548.853960512028948,558.738599176814091,545.205656089171271,550.971291950109617,551.280974937316842,554.343539858947793,561.296899772736992,529.219175407491207,551.068996555738067,552.600469388239276,560.733313677857041,549.345080405195858,553.070462905834347,549.005865400389666,552.789366911648017,547.510422605603821,555.130899569670305,550.069418302240820
587,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300000447,Cook_Inlet_75005300000447,75005300000447.000000000000000,75005300000447,75005300000447.000000000000000,293207.564153027720749,1204416649.893311738967896,947681500.000000000000000,256741500.000000000000000,21.3165550,587,2231.000000000000000,223100.000000000000000,369,1628,1259,959.677274764679964,400.899521765918962,2141040.000000000000000,951,372,396,984,1521,369,2504,1206.472546688320108,429.757173155842963,0.000009279002370,85.696891784667969,25.514241916794944,18.113843444063392,587,2231.000000000000000,223100.000000000000000,0.000009410089660,52.893474578857422,52.893465168767761,28.485411526037023,11.613031405940895,63550.953114588599419,30.013788223266602,42.340179443359375,1203176500.000000000000000,1246500.000000000000000,0.1034935,237407652.205868721008301,19.711422307795104,13846040.167367450892925,1.149605509737344,545.988422043803098,536.576484251002512,542.139182606281906,530.551302932155522,536.290408431061564,534.864480065123871,531.691554488276438,547.232653346503298,515.082323648999818,533.822361377767606,537.556690012862873,543.335275004618779,536.302961845975460,532.804073160169537,531.006036423170372,539.415163123137859,528.576147684499347,539.998895534160056,534.744099463271255
588,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300026448,Cook_Inlet_75005300026448,75005300026448.000000000000000,75005300026448,75005300026448.000000000000000,58028.443849204755679,32600424.978963479399681,28840400.000000000000000,3761200.000000000000000,11.5368567,588,10100.000000000000000,1010000.000000000000000,75,155,80,114.829306930692923,14.029578813986955,1159776.000000000000000,81,108,75,109,139,75,333,221.983273827049061,61.547540710184556,0.000002037520971,37.696784973144531,5.349566057025064,4.468797683509530,588,10100.000000000000000,1010000.000000000000000,0.000002037520971,26.521986007690430,26.521983970169458,3.052954200333629,3.019529795880481,30834.837423369652242,2.852002620697021,6.633220291137696,29125300.000000000000000,3476300.000000000000000,10.6629734,,,355164.314203018671833,1.089446884303503,516.370466096978475,503.179233360106139,493.982781580875780,495.790840337441466,506.622771956692986,504.985375693394190,487.593442408622479,515.729713019094902,497.672893598015662,503.516803322065300,503.778708528666073,512.269805102456985,511.799683108896659,489.229895469515839,485.840141200199412,484.637884985338815,482.517671815367635,499.900526198632974,496.789258076364717
589,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75005300013111,Cook_Inlet_75005300013111,75005300013111.000000000000000,75005300013111,75005300013111.000000000000000,343132.711365807510447,1301160775.129462003707886,1038165200.000000000000000,262997200.000000000000000,20.2124805,589,2757.000000000000000,275700.000000000000000,1,6,5,2.421109902067466,1.836052463417663,6675.000000000000000,6,1,6,1,5,1,2422,875.836020776493001,603.662974768959884,0.000000007569748,78.275306701660156,16.316153311074494,14.576688098116989,589,2757.000000000000000,275700.000000000000000,0.000000020944679,8.707225799560547,8.707225778615868,0.657283137386304,1.575067723229435,1812.129609774039182,0.000000027727419,2.851604461669922,1170096600.000000000000000,131065800.000000000000000,10.0729780,577178935.280926346778870,44.358771514880516,19855723.918367981910706,1.526000806194945,554.600625679351310,549.254979121779797,545.994747429222116,544.719715338740798,546.472915887044564,546.722170514698746,545.007296047527575,556.312692519767097,531.096188497972435,549.696828351926342,548.239323666096652,551.688488314521578,548.405539182170742,541.389539933087462,537.662552806632334,541.825824486414490,542.276437893103434,543.960232376247859,543.196053582743048
